Sample #,Relative Time[s],Flow [ml/min]
276,0.2774,-0.002
277,0.2784,-0.002
278,0.2795,0.01
279,0.2805,-0.002
280,0.2815,-0.002
281,0.2825,0.01
282,0.2835,-0.002
283,0.2845,-0.002
284,0.2856,-0.002
285,0.2866,-0.002
286,0.2876,-0.002
287,0.2886,-0.014
288,0.2896,-0.024
289,0.2907,-0.002
290,0.2917,0.01
291,0.2927,0.01
292,0.2937,0.01
293,0.2947,-0.012
294,0.2958,-0.002
295,0.2968,-0.002
296,0.2978,-0.012
297,0.2988,-0.002
298,0.2998,-0.002
299,0.3009,-0.002
300,0.3019,-0.002
301,0.3029,0.02
302,0.3039,0.01
303,0.3049,-0.002
304,0.306,-0.002
305,0.307,-0.014
306,0.308,0.01
307,0.309,-0.002
308,0.31,-0.014
309,0.311,-0.002
310,0.3121,0.02
311,0.3131,-0.002
312,0.3141,-0.012
313,0.3151,-0.002
314,0.3161,-0.002
315,0.3171,-0.012
316,0.318,-0.014
317,0.3189,0.01
318,0.3198,0.01
319,0.3207,0.01
320,0.3216,0.02
321,0.3225,-0.002
322,0.3234,-0.002
323,0.3243,-0.002
324,0.3252,-0.002
325,0.3261,-0.012
326,0.327,0.01
327,0.3279,0.01
328,0.3288,0.01
329,0.3298,-0.012
330,0.3307,-0.012
331,0.3316,-0.002
332,0.3325,0.01
333,0.3334,0.01
334,0.3343,0.02
335,0.3352,-0.002
336,0.3361,-0.002
337,0.337,-0.002
338,0.3379,-0.002
339,0.3388,0.02
340,0.3397,-0.002
341,0.3406,0.01
342,0.3416,-0.012
343,0.3425,-0.002
344,0.3434,0.01
345,0.3443,-0.002
346,0.3452,-0.002
347,0.3461,0.01
348,0.347,-0.002
349,0.3479,0.01
350,0.3488,0.01
351,0.3497,0.01
352,0.3506,-0.002
353,0.3515,-0.014
354,0.3524,0.01
355,0.3533,-0.002
356,0.3543,-0.002
357,0.3552,-0.014
358,0.3561,0.01
359,0.357,-0.002
360,0.3579,0.01
361,0.3589,-0.002
362,0.36,0.01
363,0.3611,-0.002
364,0.3621,-0.002
365,0.3632,0.01
366,0.3643,0.01
367,0.3653,-0.002
368,0.3664,-0.014
369,0.3675,0.01
370,0.3685,-0.002
371,0.3696,-0.002
372,0.3706,-0.002
373,0.3717,-0.012
374,0.3728,-0.002
375,0.3738,-0.002
376,0.3749,0.01
377,0.376,0.01
378,0.377,-0.002
379,0.3781,0.02
380,0.3791,-0.002
381,0.3802,0.01
382,0.3813,-0.002
383,0.3823,-0.002
384,0.3834,-0.012
385,0.3845,-0.012
386,0.3855,-0.014
387,0.3866,-0.002
388,0.3877,-0.002
389,0.3887,0.02
390,0.3898,-0.002
391,0.3908,0.01
392,0.3919,-0.014
393,0.393,0.01
394,0.394,0.01
395,0.3951,0.01
396,0.3962,-0.002
397,0.3972,-0.002
398,0.3983,0.01
399,0.3993,-0.002
400,0.4004,-0.002
401,0.4015,-0.002
402,0.4025,0.02
403,0.4036,0.01
404,0.4047,-0.002
405,0.4057,0.02
406,0.4068,-0.002
407,0.4078,-0.002
408,0.4089,-0.012
409,0.41,0.01
410,0.411,-0.002
411,0.4121,0.01
412,0.4132,0.01
413,0.4142,-0.002
414,0.4153,-0.002
415,0.4164,0.01
416,0.4174,-0.002
417,0.4185,0.01
418,0.4195,0.01
419,0.4206,-0.024
420,0.4215,-0.002
421,0.4223,-0.002
422,0.4232,0.01
423,0.424,0.01
424,0.4249,0.01
425,0.4258,0.01
426,0.4266,-0.036
427,0.4275,0.01
428,0.4283,0.01
429,0.4292,0.02
430,0.4301,0.01
431,0.4309,0.01
432,0.4318,0.01
433,0.4326,-0.002
434,0.4335,0.01
435,0.4344,-0.002
436,0.4352,0.01
437,0.4361,-0.012
438,0.4369,0.01
439,0.4378,0.01
440,0.4386,0.01
441,0.4395,-0.002
442,0.4404,-0.002
443,0.4412,-0.014
444,0.4421,-0.002
445,0.4429,-0.002
446,0.4438,0.02
447,0.4447,0.01
448,0.4455,-0.002
449,0.4464,-0.014
450,0.4472,-0.012
451,0.4481,-0.002
452,0.4489,-0.002
453,0.4498,0.01
454,0.4507,0.01
455,0.4515,-0.002
