Sample #,Relative Time[s],Flow [ml/min]
184,0.1898,-0.002
185,0.1908,0.01
186,0.1918,0.01
187,0.1929,-0.002
188,0.1939,-0.002
189,0.195,0.01
190,0.196,-0.002
191,0.197,0.02
192,0.1981,-0.002
193,0.1991,-0.012
194,0.2001,-0.002
195,0.2012,0.01
196,0.2022,-0.002
197,0.2033,-0.002
198,0.2043,-0.002
199,0.2053,0.01
200,0.2064,-0.002
201,0.2074,-0.012
202,0.2084,-0.002
203,0.2093,0.01
204,0.2102,-0.014
205,0.2111,0.01
206,0.212,0.01
207,0.2129,-0.002
208,0.2138,-0.002
209,0.2147,-0.002
210,0.2156,-0.002
211,0.2165,0.01
212,0.2174,-0.002
213,0.2183,-0.012
214,0.2191,0.03
215,0.22,-0.002
216,0.2209,-0.002
217,0.2218,-0.002
218,0.2227,-0.012
219,0.2236,-0.002
220,0.2245,-0.002
221,0.2254,-0.002
222,0.2263,-0.002
223,0.2272,-0.002
224,0.2281,-0.002
225,0.229,0.02
226,0.2299,0.01
227,0.2307,-0.002
228,0.2316,-0.002
229,0.2325,0.01
230,0.2334,-0.002
231,0.2343,-0.002
232,0.2352,0.01
233,0.2361,0.01
234,0.237,-0.002
235,0.2379,-0.002
236,0.2388,0.01
237,0.2397,-0.024
238,0.2406,-0.002
239,0.2415,-0.002
240,0.2423,-0.014
241,0.2432,-0.014
242,0.2441,0.01
243,0.245,0.02
244,0.2459,-0.002
245,0.2468,0.02
246,0.2477,-0.002
247,0.2486,-0.002
248,0.2495,0.01
249,0.2504,0.01
250,0.2513,-0.014
251,0.2523,-0.012
252,0.2533,-0.002
253,0.2543,-0.002
254,0.2553,-0.002
255,0.2563,-0.002
256,0.2573,0.02
257,0.2583,0.01
258,0.2594,-0.014
259,0.2604,-0.002
260,0.2614,0.01
261,0.2624,0.01
262,0.2634,0.02
263,0.2644,-0.002
264,0.2654,0.01
265,0.2664,0.01
266,0.2674,0.01
267,0.2684,0.01
268,0.2695,-0.012
269,0.2705,-0.002
270,0.2715,-0.012
271,0.2725,0.01
272,0.2735,0.01
273,0.2745,0.01
274,0.2755,-0.014
275,0.2765,0.01
276,0.2775,0.01
277,0.2786,0.02
278,0.2796,-0.002
279,0.2806,-0.012
280,0.2816,0.01
281,0.2826,-0.002
282,0.2836,-0.012
283,0.2846,-0.024
284,0.2856,0.02
285,0.2866,0.01
286,0.2876,0.01
287,0.2887,0.01
288,0.2897,-0.002
289,0.2907,-0.014
290,0.2917,0.01
291,0.2927,-0.002
292,0.2937,-0.002
293,0.2947,0.01
294,0.2957,-0.014
295,0.2967,-0.002
296,0.2978,-0.002
297,0.2988,0.01
298,0.2998,0.01
299,0.3008,-0.002
300,0.3018,-0.002
301,0.3028,0.01
302,0.3038,-0.002
303,0.3048,-0.002
304,0.3058,-0.002
305,0.3068,-0.002
306,0.3079,-0.002
307,0.3089,-0.002
308,0.3099,-0.002
309,0.3109,-0.002
310,0.3119,-0.002
311,0.3129,0.01
312,0.3139,-0.002
313,0.3149,0.01
314,0.3159,-0.012
315,0.317,-0.012
316,0.318,-0.002
317,0.319,-0.002
318,0.32,-0.002
319,0.3209,-0.002
320,0.3218,0.01
321,0.3227,-0.002
322,0.3236,-0.012
323,0.3246,0.01
324,0.3255,-0.012
325,0.3264,-0.012
326,0.3273,-0.002
327,0.3282,0.01
328,0.3291,-0.002
329,0.3301,0.02
330,0.331,-0.002
331,0.3319,-0.002
332,0.3328,-0.012
333,0.3337,0.01
334,0.3346,0.01
335,0.3355,-0.012
336,0.3365,-0.002
337,0.3374,-0.012
338,0.3383,0.01
339,0.3392,-0.002
340,0.3401,0.02
341,0.341,0.01
342,0.3419,-0.002
343,0.3429,0.01
344,0.3438,-0.002
345,0.3447,0.01
346,0.3456,0.02
347,0.3465,0.01
348,0.3474,-0.002
349,0.3484,0.01
350,0.3493,0.01
351,0.3502,-0.002
352,0.3511,0.01
353,0.352,-0.002
354,0.3529,-0.012
355,0.3538,0.01
356,0.3548,-0.014
357,0.3557,-0.012
358,0.3566,0.02
359,0.3575,-0.002
360,0.3584,-0.012
361,0.3593,0.01
362,0.3602,0.01
363,0.3612,-0.002
364,0.3621,0.01
365,0.363,-0.002
366,0.364,-0.014
367,0.365,0.01
368,0.3661,0.02
369,0.3671,-0.002
370,0.3681,-0.002
371,0.3691,-0.012
372,0.3702,0.01
373,0.3712,-0.036
374,0.3722,0.01
375,0.3732,-0.012
376,0.3743,-0.014
377,0.3753,0.01
378,0.3763,-0.014
379,0.3773,0.01
380,0.3784,-0.014
381,0.3794,-0.002
382,0.3804,0.02
383,0.3814,0.01
384,0.3825,0.01
385,0.3835,0.01
386,0.3845,0.01
387,0.3855,-0.012
388,0.3866,0.02
389,0.3876,-0.002
390,0.3886,-0.002
391,0.3896,-0.002
392,0.3907,0.01
393,0.3917,0.01
394,0.3927,0.01
395,0.3937,-0.002
396,0.3947,-0.012
397,0.3958,-0.002
398,0.3968,-0.002
399,0.3978,0.032
400,0.3988,-0.014
401,0.3999,-0.002
402,0.4009,0.01
403,0.4019,-0.002
404,0.4029,0.01
405,0.404,0.01
406,0.405,-0.002
407,0.406,0.01
408,0.407,-0.002
409,0.4081,-0.012
410,0.4091,-0.002
411,0.4101,0.01
412,0.4111,0.01
413,0.4122,0.01
414,0.4132,0.01
415,0.4142,-0.002
416,0.4152,0.01
417,0.4163,-0.002
418,0.4173,0.01
419,0.4183,0.02
420,0.4193,0.01
421,0.4204,-0.002
422,0.4214,-0.002
423,0.4224,0.03
424,0.4234,-0.012
425,0.4245,-0.012
426,0.4255,0.032
427,0.4265,0.02
428,0.4275,0.02
429,0.4286,-0.002
430,0.4296,-0.002
431,0.4306,0.01
432,0.4316,-0.002
433,0.4325,0.01
434,0.4334,0.02
435,0.4343,0.01
436,0.4352,0.01
437,0.4361,0.02
438,0.437,-0.014
439,0.4379,-0.024
440,0.4388,0.01
441,0.4397,0.01
442,0.4406,0.01
443,0.4415,0.01
444,0.4424,-0.002
445,0.4433,0.01
446,0.4442,-0.012
447,0.4451,-0.002
448,0.446,-0.002
449,0.4469,0.01
450,0.4478,0.01
451,0.4487,0.01
452,0.4496,0.01
453,0.4504,0.01
454,0.4513,-0.002
455,0.4522,0.032
456,0.4531,-0.002
457,0.454,0.01
458,0.4549,0.02
459,0.4558,0.01
460,0.4567,0.01
461,0.4576,-0.014
462,0.4585,0.01
463,0.4594,-0.014
464,0.4603,-0.024
465,0.4612,-0.002
466,0.4621,-0.014
467,0.463,-0.002
468,0.4639,-0.002
469,0.4648,-0.002
470,0.4657,-0.002
471,0.4666,0.01
472,0.4675,-0.002
473,0.4684,0.01
474,0.4693,-0.002
475,0.4702,-0.002
476,0.4711,-0.002
477,0.4719,-0.002
478,0.4728,0.01
479,0.4737,-0.002
480,0.4746,-0.002
481,0.4757,-0.014
482,0.4767,0.01
483,0.4777,-0.014
484,0.4787,0.01
485,0.4798,0.02
486,0.4808,0.02
487,0.4818,0.01
488,0.4828,-0.002
489,0.4839,-0.002
490,0.4849,-0.002
491,0.4859,0.02
492,0.487,0.01
493,0.488,0.01
494,0.489,-0.002
495,0.49,-0.014
496,0.4911,0.01
497,0.4921,0.02
498,0.4931,0.01
499,0.4941,-0.012
500,0.4952,-0.024
501,0.4962,-0.012
502,0.4972,0.02
503,0.4982,-0.012
504,0.4993,-0.024
505,0.5003,0.02
506,0.5013,-0.002
507,0.5023,-0.002
508,0.5034,-0.002
509,0.5044,-0.002
510,0.5054,-0.002
511,0.5065,-0.002
512,0.5075,-0.002
513,0.5085,0.01
514,0.5095,0.008
515,0.5106,-0.002
516,0.5116,0.01
517,0.5126,-0.002
518,0.5136,0.02
519,0.5147,-0.002
520,0.5157,0.02
521,0.5167,0.01
522,0.5177,0.02
523,0.5188,-0.002
524,0.5198,0.01
525,0.5208,-0.002
526,0.5218,0.01
527,0.5229,-0.024
528,0.5239,-0.002
529,0.5249,-0.002
530,0.5259,-0.012
531,0.527,-0.002
532,0.528,-0.012
533,0.529,-0.002
534,0.5301,0.01
535,0.5311,0.02
536,0.5321,-0.014
537,0.5331,-0.002
538,0.5342,-0.002
539,0.5352,-0.012
540,0.5362,-0.014
541,0.5372,0.01
542,0.5383,-0.002
543,0.5393,-0.002
544,0.5403,0.01
545,0.5413,0.02
546,0.5424,0.042
547,0.5434,-0.002
548,0.5443,0.01
549,0.5452,-0.002
550,0.5461,-0.002
551,0.547,-0.014
552,0.5479,0.01
553,0.5488,0.01
554,0.5497,0.01
555,0.5505,-0.002
556,0.5514,0.01
557,0.5523,-0.002
558,0.5532,-0.002
559,0.5541,-0.002
560,0.555,0.01
561,0.5559,-0.012
562,0.5568,0.032
563,0.5577,-0.002
564,0.5586,-0.002
565,0.5595,-0.002
566,0.5604,0.01
567,0.5613,-0.002
568,0.5622,-0.012
569,0.5631,-0.012
570,0.564,0.01
571,0.5649,-0.002
572,0.5657,-0.002
573,0.5666,0.01
574,0.5675,-0.002
575,0.5684,0.01
576,0.5693,-0.002
577,0.5702,-0.002
578,0.5711,0.01
579,0.572,-0.002
580,0.5729,-0.002
581,0.5738,-0.002
582,0.5747,0.02
583,0.5756,0.01
584,0.5765,-0.002
585,0.5774,-0.002
586,0.5783,-0.002
587,0.5792,0.01
588,0.58,-0.002
589,0.5809,-0.002
590,0.5818,-0.002
591,0.5827,-0.002
592,0.5836,-0.002
593,0.5845,-0.014
594,0.5854,0.02
595,0.5863,-0.014
596,0.5873,-0.002
597,0.5882,0.01
598,0.5892,0.02
599,0.5901,-0.002
600,0.5911,0.01
601,0.5921,0.01
602,0.593,-0.002
603,0.594,0.01
604,0.5949,-0.012
605,0.5959,0.01
606,0.5969,0.01
607,0.5978,-0.012
608,0.5988,-0.002
609,0.5997,-0.002
610,0.6007,-0.002
611,0.6016,-0.002
612,0.6026,0.032
613,0.6036,0.01
614,0.6045,0.01
615,0.6055,-0.002
616,0.6064,-0.002
617,0.6074,-0.002
618,0.6084,0.01
619,0.6093,0.01
620,0.6103,0.01
621,0.6112,-0.012
622,0.6122,0.02
623,0.6132,0.01
624,0.6141,0.02
625,0.6151,-0.002
626,0.616,-0.002
627,0.617,-0.002
628,0.618,-0.012
629,0.6189,-0.002
630,0.6199,-0.014
631,0.6208,-0.002
632,0.6218,0.02
633,0.6227,0.02
634,0.6237,-0.012
635,0.6247,0.01
636,0.6256,-0.014
637,0.6266,0.01
638,0.6275,-0.002
639,0.6285,-0.002
640,0.6295,-0.002
641,0.6304,-0.014
642,0.6314,-0.012
643,0.6323,0.01
644,0.6333,-0.014
645,0.6343,-0.012
646,0.6352,-0.002
647,0.6362,-0.002
648,0.6371,0.01
649,0.6381,0.01
650,0.6391,-0.024
651,0.64,-0.002
652,0.641,-0.002
653,0.642,0.02
654,0.6429,-0.002
655,0.6439,0.02
656,0.6449,-0.002
657,0.6459,-0.012
658,0.6468,-0.002
659,0.6478,-0.002
660,0.6488,0.01
661,0.6498,0.01
662,0.6507,0.01
663,0.6517,0.01
664,0.6527,0.01
665,0.6537,-0.002
666,0.6546,-0.002
667,0.6556,-0.012
668,0.6566,0.01
669,0.6576,-0.012
670,0.6585,-0.012
671,0.6595,0.01
672,0.6605,0.02
673,0.6615,-0.002
674,0.6624,-0.002
675,0.6634,0.01
676,0.6644,-0.002
677,0.6654,-0.014
678,0.6663,-0.014
679,0.6673,-0.002
680,0.6683,-0.002
681,0.6693,-0.002
682,0.6702,0.01
683,0.6712,-0.012
684,0.6722,0.02
685,0.6732,-0.002
686,0.6741,0.01
687,0.6751,-0.002
688,0.6761,-0.002
689,0.6771,0.01
690,0.678,-0.002
691,0.679,0.01
692,0.68,-0.002
693,0.681,0.01
694,0.6819,-0.012
695,0.6829,0.01
696,0.6839,-0.002
697,0.6849,-0.002
698,0.6859,-0.002
699,0.6868,0.01
700,0.6878,0.01
701,0.6888,0.01
702,0.6898,0.01
703,0.6908,0.01
704,0.6917,0.02
705,0.6927,-0.002
706,0.6937,0.01
707,0.6947,-0.012
708,0.6957,-0.012
709,0.6966,0.01
710,0.6976,-0.002
711,0.6986,-0.014
712,0.6996,-0.014
713,0.7006,-0.002
714,0.7015,-0.002
715,0.7025,-0.002
716,0.7035,-0.014
717,0.7045,-0.002
718,0.7055,0.01
719,0.7065,-0.014
720,0.7074,0.01
721,0.7084,-0.014
722,0.7094,0.01
723,0.7104,-0.002
724,0.7114,0.02
725,0.7123,0.01
726,0.7133,0.01
727,0.7143,-0.012
728,0.7153,0.01
729,0.7163,-0.012
730,0.7172,-0.002
731,0.7182,-0.012
732,0.7192,-0.002
733,0.7202,0.01
734,0.7212,0.02
735,0.7221,0.01
736,0.7231,-0.002
737,0.7241,-0.002
738,0.7251,0.02
739,0.7261,0.02
740,0.7271,0.01
741,0.728,0.01
742,0.729,0.01
743,0.73,-0.002
744,0.731,-0.024
745,0.732,0.02
746,0.7329,-0.014
747,0.7339,-0.014
748,0.7349,-0.002
749,0.7359,-0.014
750,0.7369,-0.002
751,0.7378,0.01
752,0.7388,0.01
753,0.7398,-0.002
754,0.7408,-0.012
755,0.7417,-0.002
756,0.7427,-0.002
757,0.7436,0.02
758,0.7446,0.02
759,0.7455,-0.002
760,0.7465,-0.002
761,0.7474,0.01
762,0.7484,-0.002
763,0.7493,-0.024
764,0.7503,-0.002
765,0.7512,-0.002
766,0.7522,0.02
767,0.7531,0.01
768,0.7541,-0.002
769,0.755,-0.012
770,0.756,-0.002
771,0.7569,-0.014
772,0.7579,-0.002
773,0.7588,-0.002
774,0.7598,0.01
775,0.7607,-0.002
776,0.7617,-0.002
777,0.7626,-0.002
778,0.7636,-0.002
779,0.7645,0.01
780,0.7655,-0.002
781,0.7664,-0.014
782,0.7674,0.02
783,0.7683,0.03
784,0.7693,0.01
785,0.7702,-0.014
786,0.7712,-0.012
787,0.7721,-0.014
788,0.7731,-0.002
789,0.774,-0.002
790,0.775,-0.014
791,0.7759,-0.002
792,0.7769,-0.014
793,0.7778,-0.002
794,0.7788,0.02
795,0.7797,0.01
796,0.7807,0.01
797,0.7816,0.01
798,0.7827,-0.002
799,0.7838,0.02
800,0.7848,0.01
801,0.7859,-0.002
802,0.7869,0.02
803,0.788,-0.002
804,0.7891,-0.002
805,0.7901,0.02
806,0.7912,0.02
807,0.7923,-0.002
808,0.7933,-0.002
809,0.7944,-0.012
810,0.7954,-0.002
811,0.7965,-0.002
812,0.7976,-0.012
813,0.7986,-0.002
814,0.7997,-0.002
815,0.8007,0.01
816,0.8018,-0.002
817,0.8029,0.01
818,0.8039,0.01
819,0.805,-0.002
820,0.806,0.01
821,0.8071,0.02
822,0.8082,-0.012
823,0.8092,-0.002
824,0.8103,-0.002
825,0.8114,0.02
826,0.8124,-0.012
827,0.8135,0.01
828,0.8145,0.01
829,0.8156,0.01
830,0.8167,-0.002
831,0.8177,-0.002
832,0.8188,0.01
833,0.8198,0.01
834,0.8209,0.01
835,0.822,-0.002
836,0.823,0.01
837,0.8241,0.01
838,0.8252,0.01
839,0.8262,0.01
840,0.8273,-0.002
841,0.8283,-0.024
842,0.8294,0.01
843,0.8305,0.01
844,0.8315,-0.014
845,0.8326,-0.002
846,0.8336,-0.002
847,0.8347,-0.012
848,0.8358,-0.002
849,0.8368,-0.012
850,0.8379,-0.014
851,0.839,-0.012
852,0.84,-0.024
853,0.8411,0.01
854,0.8421,-0.002
855,0.8432,-0.014
856,0.8443,-0.002
857,0.8453,-0.002
858,0.8464,0.01
859,0.8473,-0.002
860,0.8481,-0.002
861,0.849,-0.002
862,0.8499,0.01
863,0.8508,0.02
864,0.8516,-0.012
865,0.8525,-0.002
866,0.8534,-0.002
867,0.8543,0.01
868,0.8551,0.01
869,0.856,-0.014
870,0.8569,-0.012
871,0.8578,-0.002
872,0.8586,-0.002
873,0.8595,0.01
874,0.8604,-0.002
875,0.8613,-0.002
876,0.8622,0.01
877,0.863,-0.002
878,0.8639,-0.012
879,0.8648,-0.002
880,0.8657,-0.002
881,0.8665,-0.002
882,0.8674,-0.002
883,0.8683,0.01
884,0.8692,-0.002
885,0.87,-0.002
886,0.8709,0.01
887,0.8718,0.01
888,0.8727,0.02
889,0.8735,-0.002
890,0.8744,0.01
891,0.8753,0.032
892,0.8762,0.01
893,0.877,0.02
894,0.8779,0.01
895,0.8788,0.01
896,0.8797,-0.002
897,0.8805,0.01
898,0.8814,-0.002
899,0.8823,-0.002
900,0.8832,0.01
901,0.884,-0.002
902,0.8849,0.01
903,0.8858,-0.012
904,0.8867,-0.002
905,0.8876,-0.012
906,0.8884,-0.014
907,0.8893,0.01
908,0.8903,0.01
909,0.8913,-0.002
910,0.8923,0.01
911,0.8933,-0.002
912,0.8943,-0.012
913,0.8953,-0.002
914,0.8963,-0.002
915,0.8973,0.01
916,0.8983,0.01
917,0.8993,0.01
918,0.9003,-0.002
919,0.9013,-0.002
920,0.9023,-0.002
921,0.9032,-0.002
922,0.9042,0.01
923,0.9052,-0.002
924,0.9062,0.02
925,0.9072,0.02
926,0.9082,0.01
927,0.9092,-0.002
928,0.9102,-0.012
929,0.9112,-0.002
930,0.9122,0.01
931,0.9132,-0.002
932,0.9142,-0.012
933,0.9152,-0.002
934,0.9162,-0.024
935,0.9172,0.01
936,0.9182,0.01
937,0.9192,-0.002
938,0.9202,0.02
939,0.9212,0.01
940,0.9222,-0.002
941,0.9232,-0.002
942,0.9242,-0.002
943,0.9251,-0.002
944,0.9261,-0.002
945,0.9271,0.01
946,0.9281,-0.002
947,0.9291,0.01
948,0.9301,-0.002
949,0.9311,-0.002
950,0.9321,-0.014
951,0.9331,-0.002
952,0.9341,0.03
953,0.9351,0.01
954,0.9361,0.01
955,0.9371,-0.002
956,0.9381,0.01
957,0.9391,-0.002
958,0.9401,-0.002
959,0.9411,-0.002
960,0.9421,-0.002
961,0.9431,0.01
962,0.9441,-0.002
963,0.9451,-0.014
964,0.9461,-0.014
965,0.9471,0.01
966,0.948,-0.002
967,0.949,-0.002
968,0.95,0.01
969,0.951,-0.002
970,0.952,-0.002
971,0.953,-0.002
972,0.954,0.01
973,0.955,0.02
974,0.956,0.01
975,0.957,0.02
976,0.958,-0.002
977,0.9589,0.02
978,0.9598,0.01
979,0.9607,-0.014
980,0.9617,-0.002
981,0.9626,-0.002
982,0.9635,0.01
983,0.9644,0.01
984,0.9653,0.03
985,0.9662,-0.002
986,0.9672,-0.012
987,0.9681,-0.002
988,0.969,-0.024
989,0.9699,0.01
990,0.9708,0.01
991,0.9717,0.01
992,0.9726,0.02
993,0.9736,0.01
994,0.9745,0.01
995,0.9754,-0.002
996,0.9763,0.01
997,0.9772,-0.002
998,0.9781,0.01
999,0.979,0.01
1000,0.98,0.01
1001,0.9809,0.01
1002,0.9818,-0.002
1003,0.9827,0.01
1004,0.9836,-0.024
1005,0.9845,-0.002
1006,0.9854,0.02
1007,0.9864,0.01
1008,0.9873,0.02
1009,0.9882,-0.014
1010,0.9891,0.01
1011,0.99,0.01
1012,0.9909,-0.002
1013,0.9918,-0.002
1014,0.9928,0.01
1015,0.9937,-0.012
1016,0.9946,-0.002
1017,0.9955,0.01
1018,0.9964,-0.002
1019,0.9973,-0.002
1020,0.9983,-0.002
1021,0.9992,0.01
1022,1.0001,0.01
1023,1.001,0.01
1024,1.0021,0.01
1025,1.0031,-0.002
1026,1.0042,0.02
1027,1.0053,0.01
1028,1.0063,-0.002
1029,1.0074,-0.012
1030,1.0085,0.01
1031,1.0095,-0.002
1032,1.0106,-0.002
1033,1.0116,0.01
1034,1.0127,0.01
1035,1.0138,-0.002
1036,1.0148,-0.002
1037,1.0159,0.01
1038,1.017,-0.002
1039,1.018,-0.002
1040,1.0191,-0.012
1041,1.0202,-0.002
1042,1.0212,0.01
1043,1.0223,-0.002
1044,1.0234,-0.002
1045,1.0244,-0.002
1046,1.0255,0.01
1047,1.0266,0.01
1048,1.0276,0.02
1049,1.0287,0.02
1050,1.0297,-0.002
1051,1.0308,0.01
1052,1.0319,-0.002
1053,1.0329,0.02
1054,1.034,0.01
1055,1.0351,0.02
1056,1.0361,0.01
1057,1.0372,0.01
1058,1.0383,-0.002
1059,1.0393,0.02
1060,1.0404,-0.014
1061,1.0415,-0.002
1062,1.0425,0.01
1063,1.0436,0.02
1064,1.0447,-0.002
1065,1.0457,-0.002
1066,1.0468,-0.002
1067,1.0479,-0.002
1068,1.0489,-0.002
1069,1.05,0.01
1070,1.051,-0.002
1071,1.0521,-0.012
1072,1.0532,-0.012
1073,1.0542,-0.002
1074,1.0553,-0.002
1075,1.0564,-0.002
1076,1.0574,-0.002
1077,1.0585,-0.002
1078,1.0596,-0.002
1079,1.0606,-0.002
1080,1.0617,-0.002
1081,1.0628,-0.012
1082,1.0638,0.01
1083,1.0647,0.02
1084,1.0655,-0.012
1085,1.0664,0.02
1086,1.0673,-0.012
1087,1.0681,0.01
1088,1.069,-0.002
1089,1.0698,0.01
1090,1.0707,-0.024
1091,1.0715,0.01
1092,1.0724,-0.002
1093,1.0733,0.02
1094,1.0741,-0.014
1095,1.075,0.01
1096,1.0758,-0.012
1097,1.0767,-0.014
1098,1.0775,-0.002
1099,1.0784,0.01
1100,1.0792,0.02
1101,1.0801,0.01
1102,1.081,0.02
1103,1.0818,-0.002
1104,1.0827,-0.014
1105,1.0835,0.01
1106,1.0844,-0.002
1107,1.0852,-0.014
1108,1.0861,-0.002
1109,1.087,0.01
1110,1.0878,-0.002
1111,1.0887,0.01
1112,1.0895,0.01
1113,1.0904,0.02
1114,1.0912,0.02
1115,1.0921,0.01
1116,1.093,0.01
1117,1.0938,-0.012
1118,1.0947,-0.012
1119,1.0955,-0.002
1120,1.0964,-0.012
1121,1.0972,0.02
1122,1.0981,0.01
1123,1.0989,-0.002
1124,1.0998,-0.002
1125,1.1007,0.02
1126,1.1015,-0.024
1127,1.1024,0.02
1128,1.1032,-0.014
1129,1.1041,-0.002
1130,1.1049,-0.012
1131,1.1058,-0.002
1132,1.1067,0.01
1133,1.1076,-0.002
1134,1.1086,0.01
1135,1.1096,0.01
1136,1.1106,0.02
1137,1.1115,0.01
1138,1.1125,0.01
1139,1.1135,-0.002
1140,1.1145,0.01
1141,1.1154,-0.002
1142,1.1164,-0.014
1143,1.1174,-0.002
1144,1.1184,0.01
1145,1.1193,-0.002
1146,1.1203,-0.002
1147,1.1213,0.02
1148,1.1223,0.01
1149,1.1232,0.01
1150,1.1242,0.01
1151,1.1252,0.01
1152,1.1262,-0.002
1153,1.1272,-0.014
1154,1.1281,-0.012
1155,1.1291,0.01
1156,1.1301,-0.002
1157,1.1311,-0.014
1158,1.132,-0.002
1159,1.133,-0.014
1160,1.134,-0.014
1161,1.135,0.02
1162,1.1359,0.02
1163,1.1369,-0.002
1164,1.1379,-0.002
1165,1.1389,-0.002
1166,1.1398,0.01
1167,1.1408,0.01
1168,1.1418,-0.002
1169,1.1428,0.01
1170,1.1437,0.01
1171,1.1447,0.01
1172,1.1457,-0.012
1173,1.1467,0.01
1174,1.1476,0.01
1175,1.1486,-0.002
1176,1.1496,-0.024
1177,1.1506,-0.012
1178,1.1516,-0.002
1179,1.1525,0.01
1180,1.1535,-0.002
1181,1.1545,-0.002
1182,1.1555,0.01
1183,1.1564,-0.002
1184,1.1574,0.01
1185,1.1584,-0.012
1186,1.1594,0.02
1187,1.1603,-0.002
1188,1.1613,0.02
1189,1.1622,0.02
1190,1.1632,-0.002
1191,1.1642,-0.002
1192,1.1651,0.01
1193,1.1661,-0.002
1194,1.167,0.01
1195,1.168,0.01
1196,1.1689,0.01
1197,1.1699,0.02
1198,1.1708,-0.002
1199,1.1718,-0.002
1200,1.1727,-0.002
1201,1.1737,0.02
1202,1.1747,0.02
1203,1.1756,0.01
1204,1.1766,-0.002
1205,1.1775,0.01
1206,1.1785,0.01
1207,1.1794,0.01
1208,1.1804,0.01
1209,1.1813,-0.002
1210,1.1823,-0.012
1211,1.1832,-0.012
1212,1.1842,-0.012
