Sample #,Relative Time[s],Flow [ml/min]
305,0.3087,-0.002
306,0.3096,-0.002
307,0.3104,-0.002
308,0.3113,-0.002
309,0.3122,0.01
310,0.3131,-0.002
311,0.3139,-0.002
312,0.3148,-0.002
313,0.3157,0.01
314,0.3166,0.01
315,0.3174,0.02
316,0.3183,0.01
317,0.3192,-0.012
318,0.32,0.01
319,0.3209,0.01
320,0.3218,-0.014
321,0.3227,-0.002
322,0.3235,0.01
323,0.3244,-0.002
324,0.3253,0.02
325,0.3262,0.02
326,0.327,-0.002
327,0.3279,-0.002
328,0.3288,0.01
329,0.3297,0.01
330,0.3305,-0.002
331,0.3314,0.01
332,0.3323,0.02
333,0.3331,-0.002
334,0.334,-0.002
335,0.3349,-0.014
336,0.3358,-0.002
337,0.3366,0.01
338,0.3375,-0.002
339,0.3384,0.01
340,0.3393,0.01
341,0.3401,0.02
342,0.341,0.01
343,0.3419,-0.002
344,0.3427,-0.002
345,0.3437,-0.012
346,0.3447,-0.014
347,0.3457,-0.002
348,0.3466,-0.002
349,0.3476,-0.002
350,0.3486,-0.002
351,0.3496,-0.012
352,0.3505,-0.014
353,0.3515,0.01
354,0.3525,0.01
355,0.3535,0.01
356,0.3544,-0.014
357,0.3554,-0.012
358,0.3564,0.02
359,0.3574,0.01
360,0.3583,0.02
361,0.3593,-0.002
362,0.3603,0.01
363,0.3613,0.01
364,0.3622,0.02
365,0.3632,0.01
366,0.3642,-0.002
367,0.3652,0.01
368,0.3661,0.01
369,0.3671,0.01
370,0.3681,0.01
371,0.3691,-0.014
372,0.37,-0.002
373,0.371,0.01
374,0.372,-0.002
375,0.373,0.01
376,0.3739,0.01
377,0.3749,0.01
378,0.3759,0.01
379,0.3769,-0.002
380,0.3778,0.01
381,0.3788,0.01
382,0.3798,0.01
383,0.3808,-0.002
384,0.3817,-0.002
385,0.3827,0.01
386,0.3837,0.01
387,0.3847,-0.012
388,0.3856,0.02
389,0.3866,-0.012
390,0.3876,0.01
391,0.3886,0.02
392,0.3895,-0.012
393,0.3905,-0.014
394,0.3915,-0.002
395,0.3925,-0.002
396,0.3934,0.02
397,0.3944,0.02
398,0.3954,0.02
399,0.3963,-0.012
400,0.3973,-0.002
401,0.3982,-0.002
402,0.3992,0.02
403,0.4001,0.01
404,0.4011,0.01
405,0.4021,0.02
406,0.403,-0.002
407,0.404,-0.002
408,0.4049,-0.002
409,0.4059,-0.002
410,0.4068,0.01
411,0.4078,0.01
412,0.4087,-0.002
413,0.4097,0.01
414,0.4106,-0.002
415,0.4116,-0.002
416,0.4125,-0.002
417,0.4135,0.01
418,0.4145,-0.012
419,0.4154,0.01
420,0.4164,0.01
421,0.4173,-0.002
422,0.4183,-0.002
423,0.4192,-0.002
424,0.4202,0.01
425,0.4211,-0.002
426,0.4221,0.01
427,0.423,0.02
428,0.424,0.01
429,0.4249,-0.002
430,0.4259,0.01
431,0.4268,-0.012
432,0.4278,0.02
433,0.4288,-0.002
434,0.4297,-0.002
435,0.4307,-0.014
436,0.4316,-0.002
437,0.4326,0.032
438,0.4335,0.02
439,0.4345,0.01
440,0.4354,0.01
441,0.4364,-0.002
442,0.4373,0.02
443,0.4383,-0.002
444,0.4393,-0.002
445,0.4403,0.02
446,0.4412,0.01
447,0.4422,0.01
448,0.4432,0.01
449,0.4441,0.01
450,0.4451,-0.002
451,0.4461,0.01
452,0.4471,-0.002
453,0.448,-0.012
454,0.449,0.02
455,0.45,0.01
456,0.4509,0.02
457,0.4519,-0.002
458,0.4529,0.02
459,0.4539,-0.002
460,0.4548,0.032
461,0.4558,0.01
462,0.4568,0.01
463,0.4577,0.01
464,0.4587,0.01
465,0.4597,0.01
466,0.4607,-0.002
467,0.4616,0.01
468,0.4626,0.01
469,0.4636,-0.002
470,0.4646,0.01
471,0.4655,-0.002
472,0.4665,-0.002
473,0.4675,-0.002
474,0.4684,-0.002
475,0.4694,0.02
476,0.4704,0.01
477,0.4714,-0.002
478,0.4723,-0.014
479,0.4733,0.01
480,0.4743,-0.002
481,0.4752,-0.012
482,0.4762,-0.002
483,0.4772,0.01
484,0.4782,-0.002
485,0.4791,-0.002
486,0.4801,-0.012
487,0.4811,0.01
488,0.482,-0.002
489,0.483,0.02
490,0.484,0.01
491,0.485,0.02
492,0.486,-0.002
493,0.4869,0.01
494,0.4879,0.02
495,0.4889,0.02
496,0.4899,0.01
497,0.4908,0.02
498,0.4918,0.01
499,0.4928,0.01
500,0.4938,-0.012
501,0.4948,-0.002
502,0.4957,-0.012
503,0.4967,0.01
504,0.4977,0.03
505,0.4987,-0.002
506,0.4996,-0.002
507,0.5006,0.01
508,0.5016,0.01
509,0.5026,0.01
510,0.5036,0.01
511,0.5045,0.01
512,0.5055,-0.002
513,0.5065,-0.002
514,0.5075,-0.002
515,0.5085,-0.002
516,0.5094,0.01
517,0.5104,0.01
518,0.5114,0.01
519,0.5124,0.01
520,0.5133,-0.014
521,0.5143,-0.024
522,0.5153,-0.002
523,0.5163,0.02
524,0.5173,-0.002
525,0.5182,-0.002
526,0.5192,0.01
527,0.5202,-0.002
528,0.5212,-0.012
529,0.5221,0.01
530,0.5231,-0.002
531,0.5241,-0.012
532,0.5251,0.01
533,0.5262,0.01
534,0.5272,0.01
535,0.5283,0.01
536,0.5293,-0.002
537,0.5304,0.01
538,0.5314,0.01
539,0.5324,-0.002
540,0.5335,-0.002
541,0.5345,-0.002
542,0.5356,-0.002
543,0.5366,0.01
544,0.5377,-0.012
545,0.5387,-0.002
546,0.5397,-0.002
547,0.5408,-0.012
548,0.5418,-0.002
549,0.5429,0.01
550,0.5439,0.01
551,0.545,0.02
552,0.546,0.01
553,0.547,0.01
554,0.5481,-0.002
555,0.5491,-0.024
556,0.5502,0.01
557,0.5512,0.01
558,0.5523,0.01
559,0.5533,-0.014
560,0.5543,0.01
561,0.5554,-0.002
562,0.5564,-0.012
563,0.5575,-0.002
564,0.5585,0.01
565,0.5596,0.01
566,0.5606,0.032
567,0.5616,0.02
568,0.5627,0.01
569,0.5637,0.02
570,0.5648,-0.002
571,0.5658,0.01
572,0.5669,0.01
573,0.5679,0.01
574,0.5689,-0.002
575,0.57,-0.024
576,0.571,-0.002
577,0.5721,0.01
578,0.5731,-0.002
579,0.5741,0.02
580,0.5752,-0.002
581,0.5762,-0.012
582,0.5773,-0.012
583,0.5783,0.01
584,0.5794,-0.002
585,0.5804,0.01
586,0.5814,-0.002
587,0.5825,0.01
588,0.5835,-0.002
589,0.5846,-0.002
590,0.5856,0.01
591,0.5867,-0.002
592,0.5877,0.01
593,0.5886,-0.002
594,0.5894,0.01
595,0.5903,0.01
596,0.5912,0.01
597,0.5921,-0.002
598,0.5929,0.01
599,0.5938,-0.002
600,0.5947,0.02
601,0.5955,0.02
602,0.5964,0.01
603,0.5973,-0.014
604,0.5982,0.02
605,0.599,-0.002
606,0.5999,-0.002
607,0.6008,0.02
608,0.6016,-0.002
609,0.6025,0.01
610,0.6034,0.01
611,0.6042,-0.002
612,0.6051,-0.002
613,0.606,0.01
614,0.6069,-0.014
615,0.6077,0.01
616,0.6086,-0.012
617,0.6095,0.01
618,0.6103,0.02
619,0.6112,0.01
620,0.6121,0.02
621,0.6129,-0.002
622,0.6138,0.01
623,0.6147,0.01
624,0.6156,-0.012
625,0.6164,0.01
626,0.6173,-0.002
627,0.6182,0.01
628,0.619,0.01
629,0.6199,0.01
630,0.6208,0.01
631,0.6217,-0.002
632,0.6225,-0.002
633,0.6234,0.01
634,0.6243,0.01
635,0.6251,0.02
636,0.626,-0.012
637,0.6269,0.02
638,0.6277,-0.002
639,0.6286,0.01
640,0.6295,-0.002
641,0.6304,0.01
642,0.6314,0.01
643,0.6324,0.01
644,0.6333,-0.014
645,0.6343,-0.002
646,0.6352,-0.002
647,0.6362,0.01
648,0.6372,-0.002
649,0.6381,-0.002
650,0.6391,-0.002
651,0.64,-0.002
652,0.641,0.01
653,0.6419,-0.002
654,0.6429,0.01
655,0.6439,-0.014
656,0.6448,0.01
657,0.6458,0.01
658,0.6467,0.01
659,0.6477,0.01
660,0.6486,-0.002
661,0.6496,0.01
662,0.6506,0.01
663,0.6515,-0.014
664,0.6525,0.02
665,0.6534,-0.002
666,0.6544,0.02
667,0.6553,0.01
668,0.6563,0.02
669,0.6573,-0.014
670,0.6582,-0.012
671,0.6592,0.01
672,0.6601,-0.002
673,0.6611,-0.002
674,0.662,-0.012
675,0.663,0.01
676,0.664,-0.012
677,0.6649,-0.024
678,0.6659,-0.012
679,0.6668,0.01
680,0.6678,0.01
681,0.6687,-0.002
682,0.6697,-0.002
683,0.6707,-0.002
684,0.6716,0.01
685,0.6726,0.02
686,0.6735,-0.002
687,0.6745,0.01
688,0.6755,-0.002
689,0.6764,-0.002
690,0.6774,-0.014
691,0.6784,-0.002
692,0.6793,0.01
693,0.6803,0.01
694,0.6813,-0.014
695,0.6822,0.02
696,0.6832,-0.002
697,0.6842,0.01
698,0.6852,-0.002
699,0.6861,-0.012
700,0.6871,0.01
701,0.6881,-0.014
702,0.6891,0.01
703,0.69,0.01
704,0.691,-0.002
705,0.692,0.01
706,0.6929,-0.002
707,0.6939,-0.002
708,0.6949,-0.002
709,0.6959,0.01
710,0.6968,-0.012
711,0.6978,0.01
712,0.6988,-0.014
713,0.6998,0.01
714,0.7007,0.01
715,0.7017,-0.002
716,0.7027,-0.002
717,0.7036,0.02
718,0.7046,0.01
719,0.7056,-0.002
720,0.7066,0.01
721,0.7075,0.02
722,0.7085,0.02
723,0.7095,0.01
724,0.7105,-0.012
725,0.7114,-0.002
726,0.7124,-0.002
727,0.7134,-0.002
728,0.7143,-0.002
729,0.7153,0.01
730,0.7163,-0.012
731,0.7173,-0.014
732,0.7182,-0.048
733,0.7192,-0.06
734,0.7202,-0.082
735,0.7212,-0.094
736,0.7222,-0.116
737,0.7231,-0.116
738,0.7241,-0.162
739,0.7251,-0.162
740,0.7261,-0.198
741,0.727,-0.234
742,0.728,-0.26
743,0.729,-0.272
744,0.73,-0.284
745,0.731,-0.298
746,0.7319,-0.336
747,0.7329,-0.336
748,0.7339,-0.352
749,0.7349,-0.35
750,0.7359,-0.35
751,0.7368,-0.366
752,0.7378,-0.366
753,0.7388,-0.366
754,0.7398,-0.35
755,0.7407,-0.352
756,0.7417,-0.35
757,0.7427,-0.366
758,0.7437,-0.35
759,0.7447,-0.366
760,0.7456,-0.352
761,0.7466,-0.366
762,0.7476,-0.366
763,0.7486,-0.41
764,0.7496,-0.426
765,0.7505,-0.458
766,0.7515,-0.514
767,0.7525,-0.532
768,0.7535,-0.626
769,0.7544,-0.72
770,0.7554,-0.84
771,0.7564,-1.046
772,0.7574,-1.214
773,0.7584,-1.334
774,0.7593,-1.56
775,0.7603,-1.62
776,0.7613,-1.812
777,0.7623,-1.812
778,0.7633,-1.942
779,0.7642,-2.022
780,0.7652,-2.022
781,0.7662,-2.022
782,0.7672,-2.022
783,0.7681,-1.878
784,0.7691,-1.812
785,0.7701,-1.878
786,0.7711,-1.81
787,0.7721,-1.62
788,0.7731,-1.686
789,0.7741,-1.5
790,0.7752,-1.56
791,0.7762,-1.334
792,0.7772,-1.326
793,0.7782,-1.44
794,0.7792,-1.326
795,0.7802,-1.384
796,0.7813,-1.326
797,0.7823,-1.384
798,0.7833,-1.384
799,0.7843,-1.5
800,0.7853,-1.56
801,0.7863,-1.5
802,0.7874,-1.746
803,0.7884,-1.746
804,0.7894,-1.746
805,0.7904,-1.812
806,0.7914,-1.812
807,0.7924,-1.942
808,0.7935,-1.942
809,0.7945,-2.102
810,0.7955,-2.022
811,0.7965,-2.022
812,0.7975,-2.102
813,0.7985,-2.032
814,0.7996,-2.112
815,0.8006,-2.022
816,0.8016,-2.022
817,0.8026,-2.022
818,0.8036,-2.022
819,0.8046,-1.958
820,0.8057,-1.878
821,0.8067,-1.878
822,0.8077,-1.812
823,0.8087,-1.878
824,0.8097,-1.942
825,0.8108,-1.942
826,0.8118,-2.022
827,0.8128,-2.102
828,0.8138,-1.958
829,0.8148,-2.102
830,0.8158,-2.262
831,0.8167,-2.102
832,0.8177,-2.284
833,0.8187,-2.364
834,0.8197,-2.364
835,0.8206,-2.262
836,0.8216,-2.364
837,0.8226,-2.568
838,0.8236,-2.466
839,0.8245,-2.364
840,0.8255,-2.262
841,0.8265,-2.466
842,0.8275,-2.378
843,0.8284,-2.364
844,0.8294,-2.364
845,0.8304,-2.182
846,0.8314,-2.182
847,0.8323,-2.364
