Sample #,Relative Time[s],Flow [ml/min]
25748,25.497,-0.036
25749,25.4979,-0.012
25750,25.4989,-0.048
25751,25.4999,-0.024
25752,25.5009,-0.024
25753,25.5018,-0.012
25754,25.5028,-0.012
25755,25.5038,-0.024
25756,25.5048,-0.012
25757,25.5057,-0.002
25758,25.5067,-0.002
25759,25.5077,0.032
25760,25.5087,0.01
25761,25.5097,0.032
25762,25.5106,0.042
25763,25.5116,0.032
25764,25.5126,0.032
25765,25.5136,0.052
25766,25.5145,0.042
25767,25.5155,0.042
25768,25.5165,0.042
25769,25.5175,0.02
25770,25.5184,-0.002
25771,25.5194,0.01
25772,25.5204,0.01
25773,25.5214,-0.012
25774,25.5224,-0.024
25775,25.5233,0.01
25776,25.5243,-0.002
25777,25.5253,-0.036
25778,25.5263,-0.036
25779,25.5272,-0.036
25780,25.5282,-0.024
25781,25.5292,-0.024
25782,25.5302,-0.002
25783,25.5312,0.01
25784,25.5321,0.032
25785,25.5331,0.032
25786,25.5341,0.02
25787,25.5351,0.042
25788,25.536,0.064
25789,25.537,0.032
25790,25.538,0.042
25791,25.5389,0.042
25792,25.5399,0.02
25793,25.5408,0.01
25794,25.5417,0.02
25795,25.5426,0.02
25796,25.5436,0.01
25797,25.5445,-0.024
25798,25.5454,-0.002
25799,25.5464,-0.002
25800,25.5473,-0.024
25801,25.5482,-0.024
25802,25.5491,-0.024
25803,25.5501,-0.002
25804,25.551,-0.002
25805,25.5519,-0.002
25806,25.5529,-0.002
25807,25.5538,0.01
25808,25.5547,0.02
25809,25.5556,0.02
25810,25.5566,0.02
25811,25.5575,0.02
25812,25.5584,0.02
25813,25.5594,0.02
25814,25.5603,0.064
25815,25.5612,0.02
25816,25.5621,0.02
25817,25.5631,0.02
25818,25.564,0.01
25819,25.5649,0.02
25820,25.5659,0.01
25821,25.5668,0.01
25822,25.5677,-0.014
25823,25.5686,-0.014
25824,25.5696,-0.024
25825,25.5705,-0.002
25826,25.5714,-0.024
25827,25.5724,-0.002
25828,25.5733,-0.012
25829,25.5742,-0.002
25830,25.5751,-0.002
25831,25.5761,0.01
25832,25.577,-0.002
25833,25.5779,0.02
25834,25.5789,0.02
25835,25.5798,0.02
25836,25.5808,0.042
25837,25.5817,0.02
25838,25.5827,0.02
25839,25.5837,0.02
25840,25.5847,0.02
25841,25.5856,0.01
25842,25.5866,0.02
25843,25.5876,-0.002
25844,25.5886,-0.036
25845,25.5896,-0.024
25846,25.5905,-0.024
25847,25.5915,-0.012
25848,25.5925,-0.012
25849,25.5935,-0.048
25850,25.5945,-0.036
25851,25.5954,-0.012
25852,25.5964,0.01
25853,25.5974,-0.002
25854,25.5984,0.01
25855,25.5993,0.042
25856,25.6003,0.02
25857,25.6013,0.042
25858,25.6023,0.042
25859,25.6033,0.03
25860,25.6042,0.042
25861,25.6052,0.042
25862,25.6062,0.042
25863,25.6072,0.032
25864,25.6081,0.01
25865,25.6091,0.01
25866,25.6101,-0.002
25867,25.6111,-0.012
25868,25.6121,-0.002
25869,25.613,-0.012
25870,25.614,-0.024
25871,25.615,-0.024
25872,25.616,-0.024
25873,25.6169,-0.024
25874,25.6179,-0.036
25875,25.6189,-0.014
25876,25.6199,-0.012
25877,25.6209,-0.024
25878,25.6218,0.01
25879,25.6228,0.02
25880,25.6238,0.03
25881,25.6248,0.02
25882,25.6257,0.032
25883,25.6267,0.03
25884,25.6277,0.03
25885,25.6287,0.032
25886,25.6297,0.042
25887,25.6306,0.032
25888,25.6316,0.02
25889,25.6326,0.02
25890,25.6336,0.01
25891,25.6345,0.01
25892,25.6355,-0.002
25893,25.6365,-0.002
25894,25.6375,-0.024
25895,25.6384,-0.048
25896,25.6394,-0.024
25897,25.6404,-0.024
25898,25.6414,-0.024
25899,25.6423,-0.024
25900,25.6433,-0.024
25901,25.6443,-0.012
25902,25.6453,-0.002
25903,25.6462,0.01
25904,25.6472,0.01
25905,25.6482,0.042
25906,25.6491,0.032
25907,25.6501,0.064
25908,25.6511,0.042
25909,25.6521,0.02
25910,25.653,0.052
25911,25.654,0.032
25912,25.655,0.02
25913,25.656,0.01
25914,25.6569,0.032
25915,25.6579,0.01
25916,25.6589,0.01
25917,25.6599,-0.024
25918,25.6608,-0.036
25919,25.6618,-0.012
25920,25.6628,-0.036
25921,25.6638,-0.024
25922,25.6647,-0.024
25923,25.6657,-0.024
25924,25.6667,-0.024
25925,25.6676,-0.012
25926,25.6686,-0.024
25927,25.6696,0.01
25928,25.6706,-0.002
25929,25.6715,0.02
25930,25.6725,0.032
25931,25.6735,0.042
25932,25.6745,0.042
25933,25.6754,0.03
25934,25.6764,0.042
25935,25.6774,0.052
25936,25.6783,0.032
25937,25.6793,0.02
25938,25.6802,0.02
25939,25.6812,0.02
25940,25.6822,-0.012
25941,25.6831,0.01
25942,25.6841,0.01
25943,25.685,-0.002
25944,25.686,-0.014
25945,25.687,-0.024
25946,25.6879,-0.024
25947,25.6889,-0.058
25948,25.6898,-0.024
25949,25.6908,-0.024
25950,25.6918,-0.012
25951,25.6927,-0.012
25952,25.6937,-0.002
25953,25.6946,0.01
25954,25.6956,-0.002
25955,25.6966,0.02
25956,25.6975,0.02
25957,25.6985,0.042
25958,25.6994,0.042
25959,25.7004,0.064
25960,25.7014,0.032
25961,25.7023,0.042
25962,25.7033,0.032
25963,25.7042,0.032
25964,25.7052,0.02
25965,25.7062,0.032
25966,25.7071,-0.002
25967,25.7081,-0.002
25968,25.709,-0.002
25969,25.71,-0.024
25970,25.711,-0.024
25971,25.7119,-0.036
25972,25.7129,-0.012
25973,25.7138,-0.002
25974,25.7148,-0.012
25975,25.7158,-0.012
25976,25.7167,0.01
25977,25.7177,-0.002
25978,25.7186,0.01
25979,25.7196,0.01
25980,25.7206,0.02
25981,25.7215,0.01
25982,25.7225,0.01
25983,25.7234,0.032
25984,25.7244,-0.014
25985,25.7254,0.01
25986,25.7263,0.032
25987,25.7273,0.01
25988,25.7282,0.01
25989,25.7292,0.01
25990,25.7302,-0.002
25991,25.7311,-0.002
25992,25.7321,-0.012
25993,25.7331,0.01
25994,25.7341,-0.002
25995,25.735,-0.014
25996,25.736,0.01
25997,25.737,-0.024
25998,25.738,0.02
25999,25.7389,0.01
26000,25.7399,0.01
26001,25.7409,0.01
26002,25.7419,0.02
26003,25.7428,0.032
26004,25.7438,0.02
26005,25.7448,0.02
26006,25.7458,0.02
26007,25.7467,0.032
26008,25.7477,0.01
26009,25.7487,0.01
26010,25.7497,0.01
26011,25.7506,-0.002
26012,25.7516,-0.002
26013,25.7526,-0.002
26014,25.7535,-0.024
26015,25.7545,-0.036
26016,25.7555,-0.012
26017,25.7565,-0.048
26018,25.7574,-0.024
26019,25.7584,-0.024
26020,25.7594,-0.024
26021,25.7604,-0.014
26022,25.7613,-0.002
26023,25.7623,-0.024
26024,25.7633,-0.002
26025,25.7643,0.032
26026,25.7652,0.042
26027,25.7662,0.052
26028,25.7672,0.042
26029,25.7682,0.052
26030,25.7691,0.042
26031,25.7701,0.042
26032,25.7711,0.032
26033,25.7721,0.042
26034,25.7732,0.01
26035,25.7743,0.02
26036,25.7753,-0.002
26037,25.7764,-0.012
26038,25.7775,-0.014
26039,25.7785,-0.036
26040,25.7796,-0.048
26041,25.7807,-0.048
26042,25.7817,-0.036
26043,25.7828,-0.036
26044,25.7838,-0.048
26045,25.7849,-0.024
26046,25.786,-0.024
26047,25.787,-0.024
26048,25.7881,-0.002
26049,25.7892,0.02
26050,25.7902,0.032
26051,25.7913,0.02
26052,25.7924,0.032
26053,25.7934,0.054
26054,25.7945,0.052
26055,25.7955,0.042
26056,25.7966,0.042
26057,25.7977,0.042
26058,25.7987,0.042
26059,25.7998,0.03
26060,25.8009,0.02
26061,25.8019,-0.002
26062,25.803,0.01
26063,25.8041,-0.012
26064,25.8051,-0.014
26065,25.8062,-0.036
26066,25.8072,-0.036
26067,25.8083,-0.036
26068,25.8094,-0.036
26069,25.8104,-0.024
26070,25.8115,-0.024
26071,25.8126,-0.024
26072,25.8136,-0.024
26073,25.8147,-0.002
26074,25.8158,-0.002
26075,25.8168,-0.002
26076,25.8179,-0.002
26077,25.8189,0.02
26078,25.82,0.01
26079,25.8211,0.032
26080,25.8221,0.032
26081,25.8232,0.032
26082,25.8243,0.042
26083,25.8253,0.02
26084,25.8264,0.03
26085,25.8275,0.02
26086,25.8285,0.02
26087,25.8296,-0.002
26088,25.8306,-0.012
26089,25.8317,-0.024
26090,25.8328,-0.002
26091,25.8338,-0.014
26092,25.8347,-0.014
26093,25.8356,-0.012
26094,25.8364,-0.014
26095,25.8373,-0.002
26096,25.8381,0.01
26097,25.839,-0.002
26098,25.8398,0.02
26099,25.8407,0.01
26100,25.8415,0.02
26101,25.8424,0.02
26102,25.8433,0.03
26103,25.8441,0.032
26104,25.845,0.042
26105,25.8458,0.042
26106,25.8467,0.02
26107,25.8475,0.01
26108,25.8484,0.02
26109,25.8492,0.01
26110,25.8501,-0.012
26111,25.851,-0.012
26112,25.8518,-0.012
26113,25.8527,-0.002
26114,25.8535,-0.024
26115,25.8544,-0.012
26116,25.8552,-0.012
26117,25.8561,-0.012
26118,25.8569,-0.002
26119,25.8578,-0.012
26120,25.8587,-0.002
26121,25.8595,0.01
26122,25.8604,0.032
26123,25.8612,0.01
26124,25.8621,0.01
26125,25.8629,0.032
26126,25.8638,0.02
26127,25.8647,0.042
26128,25.8655,0.02
26129,25.8664,0.02
26130,25.8672,0.02
26131,25.8681,0.01
26132,25.8689,0.032
26133,25.8698,0.01
26134,25.8706,-0.002
26135,25.8715,0.01
26136,25.8724,-0.002
26137,25.8732,-0.012
26138,25.8741,-0.012
26139,25.8749,-0.014
26140,25.8758,-0.012
26141,25.8768,-0.012
26142,25.8778,-0.024
26143,25.8788,-0.012
26144,25.8798,-0.036
26145,25.8808,0.01
26146,25.8818,-0.002
26147,25.8828,0.01
26148,25.8838,0.032
26149,25.8848,0.02
26150,25.8858,0.02
26151,25.8868,0.042
26152,25.8877,0.032
26153,25.8887,0.042
26154,25.8897,0.042
26155,25.8907,0.042
26156,25.8917,0.02
26157,25.8927,0.02
26158,25.8937,0.032
26159,25.8947,-0.002
26160,25.8957,-0.002
26161,25.8967,-0.012
26162,25.8977,-0.036
26163,25.8987,-0.002
26164,25.8997,-0.014
26165,25.9007,-0.014
26166,25.9017,-0.024
26167,25.9027,-0.036
26168,25.9037,-0.012
26169,25.9047,-0.002
26170,25.9057,-0.002
26171,25.9067,0.01
26172,25.9077,0.01
26173,25.9087,0.02
26174,25.9097,0.032
26175,25.9107,0.042
26176,25.9117,0.042
26177,25.9127,0.042
26178,25.9137,0.042
26179,25.9147,0.042
26180,25.9157,0.032
26181,25.9167,0.02
26182,25.9177,0.02
26183,25.9187,-0.002
26184,25.9197,0.01
26185,25.9207,-0.002
26186,25.9217,-0.002
26187,25.9227,-0.002
26188,25.9237,-0.036
26189,25.9247,-0.024
26190,25.9257,-0.002
26191,25.9266,-0.036
26192,25.9276,-0.024
26193,25.9286,-0.024
26194,25.9296,-0.014
26195,25.9306,-0.002
26196,25.9316,-0.002
26197,25.9326,0.01
26198,25.9336,0.01
26199,25.9346,0.042
26200,25.9356,0.02
26201,25.9366,0.042
26202,25.9376,0.042
26203,25.9386,0.032
26204,25.9396,0.032
26205,25.9406,0.032
26206,25.9416,0.01
26207,25.9426,0.01
26208,25.9436,0.01
26209,25.9446,-0.002
26210,25.9455,-0.012
26211,25.9465,-0.012
26212,25.9474,-0.002
26213,25.9483,-0.014
26214,25.9492,-0.024
26215,25.9502,-0.036
26216,25.9511,-0.012
26217,25.952,-0.024
26218,25.953,-0.014
26219,25.9539,0.01
26220,25.9548,-0.002
26221,25.9557,0.02
26222,25.9567,0.01
26223,25.9576,0.02
26224,25.9585,0.02
26225,25.9595,0.032
26226,25.9604,0.042
26227,25.9613,0.042
26228,25.9622,0.052
26229,25.9632,0.02
26230,25.9641,0.042
26231,25.965,0.01
26232,25.9659,0.01
26233,25.9669,0.01
26234,25.9678,-0.014
26235,25.9687,0.01
26236,25.9697,-0.012
26237,25.9706,-0.012
26238,25.9715,-0.024
26239,25.9724,-0.024
26240,25.9734,-0.036
26241,25.9743,-0.002
26242,25.9752,-0.014
26243,25.9762,-0.024
26244,25.9771,-0.002
26245,25.978,0.02
26246,25.9789,-0.002
26247,25.9799,0.02
26248,25.9808,0.02
26249,25.9817,0.02
26250,25.9827,0.032
26251,25.9836,0.032
26252,25.9845,0.032
26253,25.9854,0.01
26254,25.9864,0.032
26255,25.9873,0.032
26256,25.9883,0.02
26257,25.9892,0.01
26258,25.9902,-0.002
26259,25.9912,-0.002
26260,25.9922,-0.012
26261,25.9932,-0.024
26262,25.9941,-0.012
26263,25.9951,-0.024
26264,25.9961,-0.036
26265,25.9971,-0.024
26266,25.9981,-0.012
26267,25.999,-0.024
26268,26,0.01
26269,26.001,0.01
26270,26.002,0.01
26271,26.0029,0.02
26272,26.0039,0.03
26273,26.0049,0.032
26274,26.0059,0.02
26275,26.0069,0.042
26276,26.0078,0.042
26277,26.0088,0.02
26278,26.0098,0.02
26279,26.0108,0.02
26280,26.0117,0.042
26281,26.0127,-0.002
26282,26.0137,-0.002
26283,26.0147,-0.002
26284,26.0157,-0.012
26285,26.0166,-0.036
26286,26.0176,-0.012
26287,26.0186,-0.024
26288,26.0196,-0.024
26289,26.0205,-0.012
26290,26.0215,-0.014
26291,26.0225,-0.002
26292,26.0235,-0.014
26293,26.0245,-0.002
26294,26.0254,0.02
26295,26.0264,-0.002
26296,26.0274,0.02
26297,26.0284,0.01
26298,26.0293,0.02
26299,26.0303,0.02
26300,26.0313,0.01
26301,26.0323,0.032
26302,26.0333,0.02
26303,26.0342,0.02
26304,26.0352,0.01
26305,26.0362,0.01
26306,26.0372,-0.002
26307,26.0381,-0.002
26308,26.0391,-0.014
26309,26.0401,0.01
26310,26.0411,-0.002
26311,26.042,-0.012
26312,26.043,-0.012
26313,26.044,0.01
26314,26.045,0.01
26315,26.0459,0.02
26316,26.0469,0.02
26317,26.0479,0.032
26318,26.0488,0.01
26319,26.0498,0.02
26320,26.0508,0.03
26321,26.0518,0.032
26322,26.0527,0.032
26323,26.0537,0.02
26324,26.0547,0.01
26325,26.0557,0.02
26326,26.0566,0.01
26327,26.0576,-0.014
26328,26.0586,0.01
26329,26.0595,-0.012
26330,26.0605,-0.014
26331,26.0615,-0.024
26332,26.0625,-0.024
26333,26.0634,-0.012
26334,26.0644,-0.024
26335,26.0654,-0.012
26336,26.0663,-0.012
26337,26.0673,-0.002
26338,26.0683,-0.012
26339,26.0693,0.02
26340,26.0702,0.01
26341,26.0712,0.02
26342,26.0722,0.01
26343,26.0731,0.042
26344,26.0741,0.042
26345,26.0751,0.02
26346,26.0761,0.042
26347,26.077,0.032
26348,26.078,0.052
26349,26.079,0.032
26350,26.08,0.032
26351,26.0809,0.01
26352,26.0819,-0.002
26353,26.0829,-0.012
26354,26.0839,-0.024
26355,26.0848,-0.036
26356,26.0858,-0.012
26357,26.0868,-0.036
26358,26.0878,-0.024
26359,26.0888,-0.014
26360,26.0897,-0.036
26361,26.0907,-0.002
26362,26.0917,-0.012
26363,26.0927,-0.002
26364,26.0937,-0.002
26365,26.0946,0.01
26366,26.0956,0.032
26367,26.0966,0.02
26368,26.0976,0.032
26369,26.0986,0.02
26370,26.0996,0.052
26371,26.1005,0.054
26372,26.1015,0.054
26373,26.1025,0.042
26374,26.1035,0.02
26375,26.1045,0.02
26376,26.1054,0.02
26377,26.1064,0.02
26378,26.1074,0.01
26379,26.1084,-0.014
26380,26.1094,-0.014
26381,26.1103,-0.024
26382,26.1113,-0.012
26383,26.1123,-0.024
26384,26.1133,-0.048
26385,26.1143,-0.036
26386,26.1153,-0.036
26387,26.1162,-0.024
26388,26.1172,-0.024
26389,26.1182,-0.002
26390,26.1192,-0.014
26391,26.1202,0.02
26392,26.1211,0.01
26393,26.1221,0.01
26394,26.1231,0.054
26395,26.1241,0.032
26396,26.1251,0.042
26397,26.126,0.064
26398,26.127,0.032
26399,26.128,0.032
26400,26.129,0.02
26401,26.13,0.01
26402,26.131,-0.002
26403,26.1319,0.01
26404,26.1329,-0.012
26405,26.1339,-0.014
26406,26.1349,-0.036
26407,26.1359,-0.036
26408,26.1368,-0.002
26409,26.1378,-0.036
26410,26.1387,-0.014
26411,26.1397,-0.012
26412,26.1406,-0.012
26413,26.1416,-0.002
26414,26.1425,-0.002
26415,26.1435,-0.002
26416,26.1444,0.01
26417,26.1454,0.032
26418,26.1463,0.032
26419,26.1473,0.02
26420,26.1482,0.042
26421,26.1492,0.042
26422,26.1501,0.02
26423,26.1511,0.01
26424,26.152,0.01
26425,26.153,0.01
26426,26.1539,0.01
26427,26.1549,0.01
26428,26.1558,-0.002
26429,26.1568,-0.002
26430,26.1577,-0.012
26431,26.1587,-0.036
26432,26.1596,-0.024
26433,26.1606,-0.024
26434,26.1615,-0.002
26435,26.1625,-0.024
26436,26.1634,-0.012
26437,26.1644,0.01
26438,26.1653,0.01
26439,26.1663,0.01
26440,26.1672,0.01
26441,26.1682,0.042
26442,26.1691,0.042
26443,26.1701,0.054
26444,26.171,0.03
26445,26.1719,0.032
26446,26.1729,0.032
26447,26.1738,0.032
26448,26.1748,0.02
26449,26.1757,0.02
26450,26.1767,0.02
26451,26.1776,0.02
26452,26.1786,0.01
26453,26.1797,-0.024
26454,26.1807,-0.014
26455,26.1818,-0.014
26456,26.1828,-0.048
26457,26.1839,-0.012
26458,26.1849,-0.024
26459,26.186,-0.002
26460,26.187,-0.012
26461,26.1881,-0.002
26462,26.1891,0.02
26463,26.1902,0.01
26464,26.1912,0.02
26465,26.1923,0.032
26466,26.1933,0.032
26467,26.1944,0.02
26468,26.1955,0.032
26469,26.1965,0.042
26470,26.1976,0.01
26471,26.1986,0.01
26472,26.1997,0.02
26473,26.2007,0.02
26474,26.2018,0.02
26475,26.2028,0.01
26476,26.2039,0.02
26477,26.2049,-0.002
26478,26.206,-0.002
26479,26.207,-0.036
26480,26.2081,-0.024
26481,26.2091,-0.012
26482,26.2102,-0.002
26483,26.2113,-0.002
26484,26.2123,-0.002
26485,26.2134,0.01
26486,26.2144,0.01
26487,26.2155,0.01
26488,26.2165,0.02
26489,26.2176,0.02
26490,26.2186,0.03
26491,26.2197,0.02
26492,26.2207,0.032
26493,26.2218,0.01
26494,26.2228,0.032
26495,26.2239,0.02
26496,26.225,0.02
26497,26.226,0.02
26498,26.2271,0.01
26499,26.2281,-0.002
26500,26.2292,-0.002
26501,26.2302,-0.002
26502,26.2313,-0.024
26503,26.2323,-0.012
26504,26.2334,-0.012
26505,26.2344,-0.012
26506,26.2355,0.01
26507,26.2365,-0.024
26508,26.2376,-0.014
26509,26.2386,-0.012
26510,26.2397,-0.002
26511,26.2408,-0.002
26512,26.2418,0.01
26513,26.2429,0.01
26514,26.2439,0.03
26515,26.245,0.032
26516,26.246,0.02
26517,26.2471,0.01
26518,26.2481,0.032
26519,26.2492,0.042
26520,26.2502,0.01
26521,26.2513,-0.002
26522,26.2523,0.02
26523,26.2532,-0.002
26524,26.2541,-0.002
26525,26.2549,-0.002
26526,26.2558,-0.002
26527,26.2566,-0.024
26528,26.2575,-0.012
26529,26.2583,-0.024
26530,26.2592,-0.014
26531,26.26,-0.014
26532,26.2609,-0.014
26533,26.2618,0.02
26534,26.2626,0.02
26535,26.2635,0.02
26536,26.2643,0.01
26537,26.2652,0.01
26538,26.266,0.032
26539,26.2669,0.02
26540,26.2678,0.02
26541,26.2686,0.02
26542,26.2695,0.032
26543,26.2703,0.02
26544,26.2712,-0.002
26545,26.272,0.02
26546,26.2729,0.02
26547,26.2737,0.01
26548,26.2746,-0.012
26549,26.2755,-0.014
26550,26.2763,-0.024
26551,26.2772,-0.024
26552,26.278,-0.036
26553,26.2789,-0.024
26554,26.2797,-0.036
26555,26.2806,-0.012
26556,26.2814,-0.002
26557,26.2823,-0.036
26558,26.2832,-0.002
26559,26.284,-0.012
26560,26.2849,0.01
26561,26.2857,0.042
26562,26.2866,0.01
26563,26.2874,0.032
26564,26.2883,0.032
26565,26.2892,0.01
26566,26.29,0.032
26567,26.2909,0.03
26568,26.2917,0.042
26569,26.2926,0.042
26570,26.2934,0.032
26571,26.2943,0.01
26572,26.2951,-0.014
26573,26.2961,-0.012
26574,26.2971,-0.012
26575,26.2981,-0.012
26576,26.2991,-0.014
26577,26.3,-0.014
26578,26.301,-0.036
26579,26.302,-0.048
26580,26.303,-0.014
26581,26.3039,-0.012
26582,26.3049,-0.002
26583,26.3059,-0.002
26584,26.3069,0.01
26585,26.3078,0.02
26586,26.3088,0.032
26587,26.3098,0.032
26588,26.3108,0.052
26589,26.3118,0.032
26590,26.3127,0.042
26591,26.3137,0.032
26592,26.3147,0.032
26593,26.3157,0.02
26594,26.3166,0.02
26595,26.3176,-0.002
26596,26.3186,-0.002
26597,26.3196,0.02
26598,26.3205,-0.014
26599,26.3215,-0.012
26600,26.3225,-0.014
26601,26.3235,-0.002
26602,26.3245,-0.014
26603,26.3254,-0.002
26604,26.3264,-0.036
26605,26.3274,-0.014
26606,26.3284,-0.002
26607,26.3293,-0.014
26608,26.3303,0.01
26609,26.3313,0.01
26610,26.3323,-0.002
26611,26.3332,0.02
26612,26.3342,0.01
26613,26.3352,-0.002
26614,26.3362,0.032
26615,26.3372,0.02
26616,26.3381,0.032
26617,26.3391,0.02
26618,26.3401,0.02
26619,26.3411,0.03
26620,26.342,0.02
26621,26.343,-0.012
26622,26.344,0.01
26623,26.345,-0.014
26624,26.3459,-0.012
26625,26.3469,-0.014
26626,26.3479,-0.024
26627,26.3488,-0.024
26628,26.3498,-0.024
26629,26.3507,-0.014
26630,26.3516,-0.002
26631,26.3526,-0.002
26632,26.3535,-0.002
26633,26.3544,0.02
26634,26.3554,0.03
26635,26.3563,0.032
26636,26.3572,0.032
26637,26.3582,0.02
26638,26.3591,0.02
26639,26.36,0.042
26640,26.361,0.02
26641,26.3619,0.02
26642,26.3628,0.032
26643,26.3638,-0.002
26644,26.3647,-0.002
26645,26.3656,0.01
26646,26.3666,-0.036
26647,26.3675,-0.012
26648,26.3684,-0.012
26649,26.3694,-0.024
26650,26.3703,-0.002
26651,26.3712,-0.012
26652,26.3722,-0.024
26653,26.3731,-0.002
26654,26.374,-0.014
26655,26.375,-0.012
26656,26.3759,0.02
26657,26.3768,0.02
26658,26.3778,0.02
26659,26.3787,0.042
26660,26.3796,0.032
26661,26.3806,0.042
26662,26.3815,0.032
26663,26.3824,0.042
26664,26.3834,0.042
26665,26.3843,0.01
26666,26.3853,0.02
26667,26.3862,0.01
26668,26.3871,0.032
26669,26.3881,-0.002
26670,26.389,-0.012
26671,26.3899,-0.002
26672,26.3909,-0.024
26673,26.3919,-0.024
26674,26.3929,-0.012
26675,26.3939,-0.036
26676,26.3949,-0.024
26677,26.3959,-0.036
26678,26.3969,-0.012
26679,26.3979,-0.012
26680,26.3989,0.01
26681,26.3999,0.01
26682,26.4009,0.02
26683,26.4019,0.02
26684,26.4028,0.01
26685,26.4038,0.042
26686,26.4048,0.032
26687,26.4058,0.03
26688,26.4068,0.03
26689,26.4078,0.042
26690,26.4088,0.02
26691,26.4098,0.01
26692,26.4108,0.02
26693,26.4118,0.02
26694,26.4128,-0.002
26695,26.4138,-0.014
26696,26.4148,-0.024
26697,26.4158,-0.014
26698,26.4168,-0.036
26699,26.4178,-0.024
26700,26.4188,-0.024
26701,26.4197,-0.014
26702,26.4207,-0.024
26703,26.4217,-0.002
26704,26.4227,-0.002
26705,26.4237,0.01
26706,26.4247,0.01
26707,26.4257,-0.002
26708,26.4267,0.02
26709,26.4277,0.042
26710,26.4287,0.01
26711,26.4297,0.042
26712,26.4307,0.032
26713,26.4317,0.032
26714,26.4327,0.01
26715,26.4337,0.01
26716,26.4347,0.02
26717,26.4357,-0.002
26718,26.4367,-0.024
26719,26.4376,-0.012
26720,26.4386,-0.002
26721,26.4396,0.01
26722,26.4406,-0.014
26723,26.4416,-0.012
26724,26.4426,-0.024
26725,26.4436,-0.012
26726,26.4445,-0.012
26727,26.4455,-0.014
26728,26.4464,-0.014
26729,26.4474,0.01
26730,26.4483,0.01
26731,26.4493,0.032
26732,26.4502,0.032
26733,26.4512,0.02
26734,26.4521,0.032
26735,26.4531,0.042
26736,26.454,0.032
26737,26.455,0.042
26738,26.4559,0.042
26739,26.4569,0.02
26740,26.4578,0.02
26741,26.4588,0.02
26742,26.4597,0.01
26743,26.4607,-0.024
26744,26.4616,-0.002
26745,26.4626,-0.024
26746,26.4635,-0.036
26747,26.4645,-0.024
26748,26.4654,-0.024
26749,26.4664,-0.002
26750,26.4674,-0.036
26751,26.4683,-0.036
26752,26.4693,-0.024
26753,26.4702,-0.002
26754,26.4712,0.01
26755,26.4721,0.01
26756,26.4731,0.042
26757,26.474,0.032
26758,26.475,0.042
26759,26.4759,0.054
26760,26.4769,0.032
26761,26.4778,0.032
26762,26.4788,0.02
26763,26.4797,0.032
26764,26.4807,0.03
26765,26.4816,0.02
26766,26.4826,-0.012
26767,26.4835,-0.002
26768,26.4845,-0.002
26769,26.4855,-0.024
26770,26.4865,-0.024
26771,26.4875,-0.036
26772,26.4885,-0.024
26773,26.4895,-0.012
26774,26.4905,-0.024
26775,26.4914,-0.012
26776,26.4924,0.01
26777,26.4934,-0.014
26778,26.4944,-0.012
26779,26.4954,-0.002
26780,26.4964,0.02
26781,26.4974,0.02
26782,26.4984,0.01
26783,26.4994,0.03
26784,26.5004,0.032
26785,26.5014,0.02
26786,26.5024,0.042
26787,26.5034,0.03
26788,26.5044,0.02
26789,26.5054,0.01
26790,26.5064,-0.002
26791,26.5074,0.01
26792,26.5084,-0.002
26793,26.5094,-0.002
26794,26.5104,-0.014
26795,26.5114,-0.014
26796,26.5124,-0.024
26797,26.5134,-0.012
26798,26.5144,-0.024
26799,26.5154,0.01
26800,26.5164,-0.002
26801,26.5174,-0.002
26802,26.5184,-0.002
26803,26.5194,0.02
26804,26.5203,0.01
26805,26.5213,0.03
26806,26.5223,0.032
26807,26.5233,0.02
26808,26.5243,0.02
26809,26.5253,0.01
26810,26.5263,0.042
26811,26.5273,0.02
26812,26.5283,0.02
26813,26.5293,0.02
26814,26.5303,0.01
26815,26.5313,-0.012
26816,26.5323,-0.014
26817,26.5333,0.01
26818,26.5343,-0.036
26819,26.5353,-0.024
26820,26.5363,-0.012
26821,26.5373,-0.024
26822,26.5382,-0.002
26823,26.5392,-0.002
26824,26.5401,-0.002
26825,26.541,-0.002
26826,26.542,-0.002
26827,26.5429,-0.012
26828,26.5438,0.01
26829,26.5448,0.03
26830,26.5457,0.02
26831,26.5466,0.032
26832,26.5475,0.032
26833,26.5485,0.042
26834,26.5494,0.02
26835,26.5503,0.032
26836,26.5513,0.02
26837,26.5522,0.032
26838,26.5531,0.01
26839,26.5541,0.01
26840,26.555,-0.012
26841,26.5559,-0.012
26842,26.5569,-0.014
26843,26.5578,-0.024
26844,26.5587,-0.012
26845,26.5597,-0.014
26846,26.5606,-0.024
26847,26.5615,-0.014
26848,26.5625,0.01
26849,26.5634,-0.014
26850,26.5643,0.01
26851,26.5653,0.01
26852,26.5662,-0.002
26853,26.5671,0.02
26854,26.568,0.02
26855,26.569,0.042
26856,26.5699,0.02
26857,26.5708,0.03
26858,26.5718,0.032
26859,26.5727,0.02
26860,26.5736,0.01
26861,26.5746,0.02
26862,26.5755,0.02
26863,26.5764,0.01
26864,26.5774,-0.012
26865,26.5783,-0.002
26866,26.5792,-0.002
26867,26.5802,-0.012
26868,26.5812,-0.002
26869,26.5823,-0.002
26870,26.5833,0.01
26871,26.5844,-0.014
26872,26.5854,-0.002
26873,26.5864,-0.012
26874,26.5875,-0.002
26875,26.5885,-0.002
