Sample #,Relative Time[s],Flow [ml/min]
314,1.4971,-0.004
315,1.5016,0.004
316,1.5062,-0.002
317,1.5107,-0.004
318,1.5153,0.004
319,1.5192,-0.006
320,1.5232,0.002
321,1.5272,0.002
322,1.5312,-0.006
323,1.5352,0
324,1.5391,-0.004
325,1.5431,-0.002
326,1.5471,-0.004
327,1.5524,-0.004
328,1.5577,0.002
329,1.5631,0.002
330,1.5684,0.004
331,1.5737,0
332,1.579,-0.01
333,1.585,-0.004
334,1.591,-0.004
335,1.597,0
336,1.603,-0.004
337,1.609,-0.004
338,1.615,-0.006
339,1.621,0
340,1.627,0
341,1.631,-0.008
342,1.635,-0.002
343,1.6389,-0.004
344,1.6429,-0.002
345,1.6469,0
346,1.6508,0
347,1.6548,-0.006
348,1.6588,0
349,1.6632,-0.004
350,1.6676,-0.002
351,1.672,-0.004
352,1.6764,-0.004
353,1.6808,-0.01
354,1.6852,0.002
355,1.6897,-0.004
356,1.6941,0
357,1.6981,-0.002
358,1.7022,-0.004
359,1.7063,-0.008
360,1.7103,0
361,1.7144,0
362,1.7185,-0.002
363,1.7225,-0.002
364,1.7279,0.004
365,1.7332,-0.004
366,1.7385,0
367,1.7438,-0.002
368,1.7492,-0.006
369,1.7545,-0.01
370,1.7598,0
371,1.7652,-0.002
372,1.7705,0.004
373,1.7758,-0.008
374,1.7811,-0.008
375,1.7864,-0.004
376,1.7917,0
377,1.797,-0.002
378,1.8024,-0.002
379,1.8077,-0.004
380,1.813,0.002
381,1.8183,0
382,1.8236,-0.004
383,1.8289,-0.004
384,1.8342,-0.002
385,1.8395,0.004
386,1.8448,0
387,1.8501,0
388,1.8541,-0.004
389,1.8581,0
390,1.8621,-0.002
391,1.8661,-0.004
392,1.8701,0
393,1.874,-0.006
394,1.878,0.008
395,1.882,0
396,1.8873,-0.006
397,1.8927,-0.004
398,1.898,0
399,1.9033,-0.004
400,1.9087,-0.004
401,1.914,-0.006
402,1.9193,-0.006
403,1.9246,-0.01
404,1.93,-0.004
405,1.934,-0.006
406,1.9379,-0.004
407,1.9419,0.002
408,1.9459,-0.01
409,1.9499,-0.014
410,1.9539,0
411,1.9579,-0.008
412,1.9619,-0.012
413,1.9668,-0.018
414,1.9717,-0.008
415,1.9766,-0.014
416,1.9815,-0.01
417,1.9864,-0.022
418,1.9913,-0.014
419,1.9962,-0.006
420,2.0011,-0.012
421,2.006,-0.012
422,2.0109,-0.01
423,2.0158,-0.008
424,2.0207,-0.008
425,2.0256,-0.012
426,2.0302,-0.008
427,2.0348,-0.01
428,2.0393,-0.006
429,2.0439,-0.012
430,2.0484,-0.014
431,2.053,-0.016
432,2.0575,-0.02
433,2.0621,-0.014
